name,date,dateSeen,numHelpful,rating,text,title
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"We love the Echo. Great sound for music, turning lights on and off and now have it connected to our Roomba. We also ordered the battery for it as to move it outside for the music.",Great device
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,This thing is awesome . Couldn't be happier !!!! ?,Awesome
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,We are so enjoying our Alexa Amazon Echo. We especially enjoy the music and stations.,Lots of Fun!
Amazon Fire Tv,2017-09-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love my Echo! I am still new to the process and am learning how to use it. Listening to music is a great pleasure! The sound is so rich and enjoyable. I look forward to learning more about it and installing Echo-compatible products in my home.,Love my Echo!
Amazon Fire Tv,2017-09-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,Only small issue was setting up to start with. My kid took care of that.,Enjoy having echo
Amazon Fire Tv,2017-09-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"love the echo. plays any songs you want or ask or weather, ect",great
Amazon Fire Tv,2017-09-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I really love my Echo, love the voice controls and the ease of life now that ALexa is here.",LOVE ALEXA
Amazon Fire Tv,2017-09-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,The entire family enjoys interacting with the echo. It is a great way to organize shopping lists. We use the app on our phones to access the shopping list while out shopping. The kids love all of the extra features in addition to the music. Be sure to ask Alexa to play It's Raining Tacos.,Fun for the whole family
Amazon Fire Tv,2017-09-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I have wanted one of these since they first launched. My children uses it as well by playing songs, daily words, jokes, etc. The technology is so amazing I also ordered Echo Show and I used it to make video calls. The sound is quite impressive and the range of the microphones is surprising.",Echo Love
Amazon Fire Tv,2017-09-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Echo was very easy to set up, even for someone less then tech savvy. Works great with Philips Hue & Sirius xm.",Easy set up
Amazon Fire Tv,2017-09-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,My husband and I have really enjoyed our Echo more than we even thought we would. Love the ability to turn lights on/off. Along with monitoring our Nest.,Alexa knows all!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I already have an Amazon Echo Show which I love by the way and purchased the Amazon Echo for my mother that was facinated with mine but was afraid of the camera on the Echo Show ""Black helicopters"". She lives alone and the Echo will help entertain her.",Very entertaining for the whole family
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Many uses weather, intercom, purchasing, games, and it continues to add functions",This is a great product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Great item can't wait to add on and join amizon prine,Great help for quick answers
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love the echo i use it for Music and news and shopping...the sound is pretty dang! Good too...2thumbs up echo,Awesome!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,It's great. I can control my 2 a/c thermostats and tv with it. Looking for more things i can control with.,Great assisstant
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Super useful for my handicapped parents to control lights, answer questions, reminders, and timers!","Dead useful, and also a barrel of fun"
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I really am enjoying the echo, it seems like I'm learning something new everyday, love to listen to my iheart radio stations on this",Great product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love the sound quality and ease of use and setup. It's very informative and helpful,Great sound and easy to use
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Really enjoy talking to Alexa. It's great to not have to look up things on the computer and so easy to just ask questions or listen to music,Love Amazon Echo
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"If you just want to place it and listen to music, this is a great unit. If you have a stereo get the dot.",Perfect for people without speakers
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I am satisfied with my purchase, I really recommend this item",great product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,If you want a virtual assistant Echo is the way to go. Amazon was very smart and making it so you can add on additional pieces for a very low cost. Pairs great with Amazon Prime account.,Great speaker and assistant.
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Perfect gift for the tech family and introduction to the numerous options now available through wireless connections,Sweet deal for the price
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"This is a great virtual assistant, learning new skills everyday. Works perfectly with my Nest thermostat.",Great Virtual Assistant
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,3.0,"Alexa is entertaining for music, questions etc. I was hoping for something more advanced, like being able to reminder for an appointment 15min before the appt. is schedule. You can set a reminder for 15 minutes....but only from the time you ask alexa...good for cooking but not much else","Good for getting basic information, playing music"
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Wow I was missing out on all the fun and convenient application this little thing can do. I thought oh like a toy and Ill get tired of it, wrong. I now have lights set to it, drop in on friends, ask any question I need answers to, get step by step recipes, just a thousand things, to many to list. Get yourself one, its awesome!",I was missing out !
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,The echo works flawlessly and integrates with many online services that I use anyway. I love it and use it daily.,An excellent AI assistant
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Awesome product, works great. Good for listening to music, asking questions, connecting to smart devices, and much more!",Amazon Echo
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,We loved it so much at home that we have bought 3 miore!,Amazing decice
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Never thought I would buy something like this but absolutely love it,Love it
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Received the echo dot last year and bought this as well. Love it!,Great purchase!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,What a fun piece of equipment. I constantly find things for her to tell me.,A lot of fun.
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I had wanted one of these, the price was right so I bought 2 one for me and one for a gift for someone else. I really enjoy it.",Amazon echo
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Really enjoy using this. Great for adding groceries to a list or, with additional equipment, turning on lights. Listening to music or the news, I use this more than originally thought.",Great gadget
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I bought the Echo for my bedroom, but moved it more central to the house so that I could use it more. It's super convenient to be able to just say something out loud and have her take note of what you need. From playing Alt Nation on Sirius XM to setting a timer to needing the weather at a vacation destination, Alexa always has the answer. My only complaint is that when I have music playing loudly, Alexa does not respond to turning off, but it's such a minor issue. The music quality is unreal from such a small unit! I'm definitely buying more for around the house.",Siri's cool big sister
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I love my Echo. You can ask it most everything and get an answer. Plays music with great sound!,Fantastic!
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"My wife went on a cruise and when she came back found out she was replaced by Alexa... just kidding.Great sound for music, helps kids with homework, make grocery lists, weather and traffic, lots it can do. I got it for $88 on a surprise 1 day sale thru Best Buy.",Love Alexa
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I love my Alexa I can ask it questions and it gives me the answers I can use the timer on it it's pretty handy.,I love my Alexa
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,The Echo works really well for us. We stream music on it almost every day and my wife loves it. We weren't big Amazon users in the past so we don't use all of its functions but they just added a function that links it to our family calendar app and now we can add items to our grocery list just by asking Alexa.,Works really well!
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,LOVE THE FACT THAT YOU ASK FOR A SONG AND IT PLAYS IT ALMOST INSTANTLY,SO COOL
Amazon Fire Tv,2017-09-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,3.0,"It's the thing to have, to go along with the crowd, but it ends up being very much underutilized. I'm sure it's capable of more than making a shopping list and doing a flash briefing. But we don't have the time to learn. Other than that, it works just fine.","It's the thing to have, to go along with the crowd"
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Echo has a better than expected speaker that plays music well. Hook it up to spotify through the alexa app and tell it what you want to hear.,Preformed as expected
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"Echo connects to the Alexa Voice Service to control smart home devices, play music, provide information, news, sports scores, weather, and more-instantly. When it is playing any music, it cannot hear us properly and it is not quite movable, I mean it needs power all the time.",AMAZON ECHO
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,This makes automation and. W built on speaker easier !!! Very good for hooking up to the HUE light system to help automate things. tech has come a loooong way !,Love it
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I bought this one as a gift. I already have one. I love it for music and news around the house. I send messages to family members on it. Best Buy did a great job getting it to me, and I caught it on sale. Couldn't beat the price.",Alexa a awesome
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,It seems Alexa doesn't really do anything for free. Haha. You have to subscribe to just about everything. I tried it for a couple of days and returned it.,Decent product but not fantastic.
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love this! Always messing around and asking it questions,Great
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Such fun. Always new ways to get information and have fun.,Love Alexa
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I bought this for my boyfriend and he loved it ever since. Echo is a way to go.,Echo
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,Pretty easy to set up. It's fun and entertaining,It's fun and convenient but may be difficult
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Echo is a great addition to our home and its easy to use!!,Echo is excellent and easy
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Today's technology allows hands free multitasking. I would highly recommend..,Hands free entertainment
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Excellent echo radio....good invented....nice product..,Wonderfull
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Great product highly recommended it!! Ended getting two,Love it
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,This item ties in perfectly with my new Alarm system with camera's and thermostat control.,Amazon Echo
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,This is a great item to have. Integrates well with different home security items.,Works Well
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Alexa will simplify your life. Give her a chance and you will be glad you did.,echo
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love using it! What I like best is the fact that more than one person can be registered.,Great buy!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I love Alexa. She works exactly like I thought she would. A must have for every home.,Love Alexa
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Easy for my wife to play music she likes by just asking. Works great on Fire Tv. Still hooking up lights and controllers but all has been easy to do.,Great for asking quick questions about anything.
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I am very happy with my echo I will recommend it to all my friends and recommend they become a Best Buy member,Very good product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I own one there great to have in the room and a lot of enjoyment of all the things it does !,Great gift to give some one
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I have Sonos. Speaker of echo is not that much better like sonos, but I can talk with Alexa all day. Must have product for single people.",Alexa is wow
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I enjoy this device. Something new to continually ask Alexa. The speakers are great, easy to pair, easy to use and set up.",Alexa
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"The echo and Alexa are fun to use, convenient, and way more useful than I thought initially. She is the best roommate ever. She does whatever i ask and doesn't complain about my choices of music.",Best roommate ever
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,It is just amazing what Alexa can do. What great entertainment for people of all ages!,Amazing technology
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"This is my 3rd Echo purchase. Setup is a breeze, and Alexa is so helpful. We use her most often for kitchen timers, playing music and weather reports. Highly recommended!",Great household assistant!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Alexa works beautifully and has fine quality sound.,GREAT!! Enjoying Alexa. Quality sound & interface
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,The Echo is in our kitchen and is a great device for listening to songs. The wife loves it and the kid likes to ask it questions about all kinds of different subjects. Got it on sale and for the price I could not pass it up. It was a great buy and very fun to have around.,Great for songs and answers
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Bought this for a friends as a housewarming gift, and it was hit! My friend was able to set it up in minutes and was thrilled about it.",Alexa what's more to say
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Continuous updates make the echo up to date always.,Great
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I absolutely love Alexa! It was so easy to set up and its incredibly easy to use!!,Love This!!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Awesome product and it controls my new Sony LED Television. I only wish I had waited to purchase my first one because of the amazing sale price on this one.,A++ Gadget
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,The uses for this item was worth every penny. 99$ was a small price to pay.,Fantastic
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"In the two weeks that we've had the echo we have put it to a number of uses and have hooked it up two are Samsung SmartThings home automation system. It takes some tuning And learning to understand what works, but it does work reasonably well interpreting what you are saying as long as the environment is not too noisy. It's very convenient to be able to put on music",useful product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"We love this. Alexa is so intelligent and our son loves her. Also you get a discount on amazon music. You can hook the echo up to tvs, lights, and more. Just tell her what you want her to do",Amazing
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love the Echo. It is amazing. Does whatever I ask.,Works great!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I love my Amazon echo! I utilize it with Amazon Music. Are use other music services like Pandora and I heart music. I listen to audiobooks and podcasts also,Love my amazon echo
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Very fun and entertaining, works with my hopper 3 through Dish and my ecobee 3 thermostat",Awesome
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,1.0,"Will not stay connected to WiFi. When it is connected, device has to be within 6-8 ft. of router. Need this in the kitchen. Don't want to walk 25+ feet to use it. My other wifi devices work everywhere in the house as well as most of yard and garden. So I don't get it. Sick of looking at it - useless.",USELESS
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Alexa is a great product and I would highly recommend this product.,i love this product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,This is an excellent product. It will do everything expected and perform it well. Voice recognition is excellent. Great for people of all ages from 2 years old to 90 or more.,Great item for many purposes especially music
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,3.0,Does not do as much as expected. Has a hard time finding information. Has to have extra things to work well I.e. Monthly fee,Not What Expected
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,I bought this item for my son and daughter in law for Christmas this year. it has not entered service yet,excellent system bought as Christmas present
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Great product, So useful around the house especially with being able to turn on the lights using alexa",useful
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Lots of cool features, especially enjoy the shopping list feature.",Love the sleek style
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,3.0,Not easy to setup. Everything is apps which you must memorize the directions. Need to take a course to use. Not user friendly.,High learning curve
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"I use the echo to turn on and off lights, play music, and control my air conditioning. I bought a WiFi thermostat and smart plugs to plug my lights into and they work well with it. I like it, but I wish I did more useful stuff. Like I don't need alexa to tell me a joke.",Nice for simple tasks
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Great mini portable smart stereo for a beginner! Sitting in my hot tub listening to free Pandora. Alexa controls my Hue Go lighting. Also portable. Cant wait to get the Hue Bloom for the back porch too. These are my relaxation toys to wind down with on the back porch at the end of a long day. I also use Alexa in the house. She controls lighting in the bedrooms and kitchen and Im increasingly learning more about her. She gives me my daily flash briefing of the news. She answers questions like who sang that song and so on. Lots of FUN!,"My hot tub pal, Alexa!"
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Awesome voice recognition. Great buy even if sole use is as a speaker. Great sound.,Awesome voice recognition!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love it. Makes home automation a breeze. Easy setup,Great device
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,Very pleased with my purchase. I would've definitely recommend.,Awesome Speaker
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Daughter loves it. She listens to alot of music on Echo,Gift for my Daughter
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,I love listening to music and awesome tell play certain radio stations or music to enjoy as I work. Took a little getting used to know how phase questions to get Alexa to answer but we are both are pro now. :),Alexa is great!!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,1.0,Review is based on the fact that I have not able to make a connection with the device.,Connection
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,It does so many Things. It is nice matching up with Echo Dot and using as Intercom.,A Great Smart Device
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"good for setting alarm, reading, look up easy stuffs, overall makes like convenient.",make life easier
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Alexa has many cool features. I'm enjoying learning how to ""teach"" her things as well as identifying ways to allow her to share content and information.",Great device!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"So, after visiting my sister and brother in law who use an Amazon Echo to run just about everything in their house, I just had to have one. I purchased my own Amazon Echo the minute I got home from my trip. I am now on my way to building my smart home. My wife and I have enjoyed using Alexa to help us with recipe measurements, check the weather for the day, set reminders and play our favorite music.We are now working toward building and buying items such as wifi light switches, a smart thermostat and a few other items that will all work seamlessly with Alexa. It will take a while to get it all done but it is a lot of fun!! The Amazon Echo is such a blast to use. Take your first step in building your smart home with the purchase of an Amazon Echo!",On my way to a smart home!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I really didn't think I'd use the Echo nearly as much as I do. It's unbelievable!!! It's my go to for questions, weather, news, and the family even plays games on it !! The music is great... such big sound from such a small speaker. I need one for every room !!!",The future is here....
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,This is an amazing electronic that help you get going during the day goes. I simply love it!!!,Great Tool
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Pleased to learn that Echo has many features that I will use frequently. Very happy with my Echo and the excellence of the phone support I've gotten.,Exceeded expectations
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"I love the convenience of using Alexa for anything from a timer to answering questions. Being able to get music on voice command is great as well, as I can pause and resume without grabbing my phone or a remote all the time. I would highly an Echo to anyone interested.",The Echo is awesome
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,Upgraded from dot to echo. Sound quality is great. So many things you can do with this gadget!,Excellent sound
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Easy to set up. Anyone can use this. Doesn't take a technology wiz to set up and have fun with it. Love the music library.,Lots of fun
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Sound is great and the voice recognition is amazing. Love it.,Amazon Echo is awesome
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Very handy to know news, weather, traffic and google without opening laptop",Good product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"Including this purchase, I now have two Dots and three Echos. My home is more than halfway complete to being Smart. Just a few more Hue bulbs and hello modern day Jetson family",I now have...
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love my echo without it Ill die it helps me with my appointments .,Great product .
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,This is my second Alexa. Have one down stairs and needed one up stairs for me to ad my schedules and to take with me on vacation. We had so much fun when family came in to visit on vacation and found out about Alexa. They where talking more to her than us. I was ready to turn her off.,Spoiled Me
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,We only use Alexa for music and are glad we purchased the larger speaker.,Good speaker
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Great product at great price!I love what I bought!,Super product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,The echo is a great gadget we use it all the time one of the best purchases we made from amazon,The echo is a great gadget we use it all the time
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"Maybe 5 stars, but it still won't clean my house! But I'm still learning. Hooked up some light with wifi smart plugs,....love it!!!!!!!!","Maybe 5 stars, but it still won't clean my house!"
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,The product is quite nifty. I personally enjoy it. I feel as though it brings everyone in the house together even if we aren't in the same room.,Great technology
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Set up was really easy. It has been really fun to play with. I have enjoyed the emails that come giving tips about different commands and fun things it will do.,Fun to use
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"Once you figure out its language, you can have a moderate amount of fun, but the interactive experience could be much better.","Good ""cool factor"" points but could be smarter"
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"I only wish I knew how to use it to its potential, it is capable of so much more.",Great product
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"As one step in setting up our new home we wanted an easy formate for news, music and communication. Echo provides all of that and more.",Alexa functions well
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"I like my Amazon Echo because it can tie in with my NEST Thermostat and I can control the temperature both at my house and at my store with a simple voice command. I also like asking Alexa random questions to see what she knows. I like the fact that she learns more the longer you have her. There are some things that it seems like she should know, but doesn't yet. I know she's still learning, heck, so am I!",Alexa is a lot of fun!
Amazon Fire Tv,2017-09-22 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Love my Alexa . Very responsive and technologically advanced product.,Great for music
Amazon Fire Tv,2017-09-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,have set it up to control various devices and can easily be used by 80 year old uncle,i love it
Amazon Fire Tv,2017-09-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,4.0,"still have s long way to go but is good for a smart house will love to get her on spanish lol ,need way more .the idea is great the funtions are to but need more to be a 5",need more but great for smart house
Amazon Fire Tv,2017-09-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,"If you don't have an echo or never played with one, you will be in for a treat. Words can't describe how much I love this thing. It controls home automated devices, finds information such as recipes, can do shopping for you, find reviews on products, play music, tell jokes, and so much more. I want one for every room. Now it will do phone calls and voice texting to people who have Alexa devices. The phone call on my weak internet was flawless.",Amazing
Amazon Fire Tv,2017-09-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,0.0,5.0,Unit is fun. Combined with speaker to stream sirius xm.,Excellent
